Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,恐驚會予我亂甲若鬼的長頭鬃佮慘白的面容驚死……,khióng-kiann ē hōo guá luān kah ná kuí ê tn̂g thâu-tsang kah tshám-pe̍h ê bīn-iông kiann--sí...
,想到遮，,"siūnn kàu tsia,"
,煞起愛笑。,suah khí ài-tshiò.
,毋過我知影，,"M̄-koh guá tsai-iánn,"
,這是苦笑。,tse sī khóo-tshiò.
,天漸漸光。,Thinn tsiām-tsiām kng.
,榕仔樹密集的枝葉內面，,"Tshîng-á-tshiū bi̍t-tsi̍p ê ki-hio̍h lāi-bīn,"
,有鳥仔聲，,"ū tsiáu-á siann,"
,咧流轉。,teh liû-tsuán.
,我知影這種古錐的鳥仔是「青苔仔」，,"Guá tsai-iánn tsit tsióng kóo-tsui ê tsiáu-á sī “tshenn-thî-á”,"
,阮細漢攏按呢叫伊。,guán sè-hàn lóng án-ne kiò --i.
,輕柔司奶，,"Khin-jiû sai-nai,"
,美妙的歌聲，,"bí-miāu ê kua-siann,"
,予我的心迷醉，,"hōo guá ê sim bê-tsuì,"
,伊的聲音，,"i ê siann-im,"
,予我若飛入去光速網路，,"hōo guá ná pue ji̍p-khì kong-sok bāng-lōo,"
,咻一下，,"hiu --tsi̍t-ē,"
,就飛轉去囡仔時陣的門口埕，,"tō pue tńg-khì gín-á sî-tsūn ê mn̂g-kháu-tiânn,"
,遐，,"hia,"
,永遠是我療傷的所在。,íng-uán sī guá liâu-siong ê sóo-tsāi.
,想起來，,"Siūnn--khí-lâi,"
,伊是唯一會當安慰我的朋友，,"i sī uî-it ē-tàng an-uì guá ê pîng-iú,"
,嘛是永遠袂反背我的朋友。,mā sī íng-uán bē huán-puē guá ê pîng-iú.
,枝葉裡有一个岫，,"Ki-hio̍h --lí ū tsi̍t ê siū,"
,對外口就會使看著岫的四箍圍仔，,"uì guā-kháu tō ē-sái khuànn-tio̍h siū ê sì-khoo-uî-á,"
,有幼秀的青草，,"ū iù-siù ê tshenn-tsháu,"
,草面閃爍，,"tsháu-bīn siám-sih,"
,透早拄出世的日頭光。,thàu-tsá tú tshut-sì ê ji̍t-thâu-kng.
,頭擺發覺鳥仔岫，,"Thâu-pái huat-kak tsiáu-á-siū,"
,就是伊第一遍佇我遮過暝的時陣。,"tō sī i tē-it piàn tī guá tsia kuè mê ê sî-tsūn,"
,彼暗，,"Hit àm,"
,阮兩人身軀互相意愛了後，,"guán nn̄g lâng sin-khu hōo-siong ì-ài liáu-āu,"
,情緒一時無法度平靜落來，,"tsîng-sū tsi̍t-sî bô-huat-tōo pîng-tsīng --lo̍h-lâi,"
,我規暝失眠，,"guá kui mê sit-bîn,"
,佇秘密已經變做毋是秘密的時，,"tī pì-bi̍t í-king piàn-tsò m̄ sī pì-bi̍t ê sî,"
,我真驚兩人的感情，,"guá tsin kiann nn̄g lâng ê kám-tsîng,"
,會親像小說搬演的故事仝款，,"ē tshin-tshiūnn sió-suat puann-ián ê kòo-sū kāng-khuán,"
,開始變化……,khai-sí piàn-huà...
,伊竟然睏甲鼾鼾叫，,"i kìng-jiân khùn kah huânn-huânn-kiò,"
,若死豬的，,"ná sí-ti--ê,"
,毋過伊緣投標致的面容，,"m̄-koh i iân-tâu phiau-tì ê bīn-iông,"
,猶原掛佇勇壯的身軀頂懸，,"iu-guân kuà tī ióng-tsòng ê sin-khu tíng-kuân,"
,正面喙䫌倚下頦附近的彼粒痣，,"tsiànn-bīn tshuì-phué uá ē-hâi hù-kīn ê hit lia̍p kì,"
,予月光照甲若像天星仝款，,"hōo gue̍h-kng tsiò kah ná-tshiūnn thinn-tshenn kāng-khuán,"
,孤單又閣驕傲，,"koo-tuann iū-koh kiau-ngōo,"
,我自然伸手過去，,"guá tsū-jiân tshun-tshiú kuè-khì,"
,輕輕仔摸伊小可虯虯的頭鬃。,khin-khin-á bong i sió-khuá khiû-khiû ê thâu-tsang.
,伊精神矣。,I tsing-sîn --ah.
,目睭沙微沙微，,"Ba̍k-tsiu sa-bui sa-bui,"
,微微仔笑。,bî-bî-á tshiò.
,「睏袂去喔？」,“Khùn bē khì --ooh?”
,「嗯。」,“Mh.”
,我叫伊陪我去樓跤的公園散步一下。,Guá kiò i puê guá khì lâu-kha ê kong-hn̂g sàn-pōo --tsi̍t-ē.
,踅一時仔了後，,"Se̍h tsi̍t-sî-á liáu-āu,"
,阮就做伙坐佇這隻柴椅面頂，,"guán tō tsò-hué tsē tī tsit tsiah tshâ-í bīn-tíng,"
,相攬倚靠，,"sio-lám uá-khò,"
,一直到天光。,it-ti̍t kàu thinn-kng.
,這段時間，,"Tsit tuānn sî-kan,"
,阮真少講話，,"guán tsin tsió kóng-uē,"
,干焦手牽手，面貼面，,"kan-na tshiú khan tshiú, bīn tah bīn,"
,有時偷偷仔相唚一下，,"ū-sî thau-thau-á sio-tsim --tsi̍t-ē,"
,涼涼的熱天暗暝，,"liâng-liâng ê jua̍h-thinn àm-mê,"
,凡勢仔，,"huān-sè-á,"
,干焦適合拍開所有的毛管喘氣，,"kan-na sik-ha̍p phah-khui sóo-ū ê mn̂g-kńg tshuán-khuì,"
,無透過語言傳達的愛，,"bô thàu-kuè gí-giân thuân-ta̍t ê ài,"
,大概才會使直接迵到靈魂深底。,tāi-khài tsiah ē-sái ti̍t-tsiap thàng kàu lîng-hûn tshim té.
,天光時，,"Thinn-kng sî,"
,我閣會記得彼港日光，,"guá koh ē-kì-tit hit káng ji̍t-kng,"
,就正正照佇這欉榕仔樹頂，,"tō tsiànn-tsiànn tsiò tī tsit tsâng tshîng-á-tshiū-tíng,"
,阮差不多同時做伙看著這个奇妙的情景─ 一隻青苔仔，,"guán tsha-put-to tông-sî tsò-hué khuànn-tio̍h tsit ê kî-miāu ê tsîng-kíng– tsi̍t tsiah tshenn-thî-á,"
,喙咬一尾蟲誠靈巧鑽入去枝葉內面，,"tshuì kā tsi̍t bué thâng tsiânn lîng-khá tsǹg ji̍p-khì ki-hio̍h lāi-bīn,"
,一群鳥仔囝喙擘甲開開開，,"tsi̍t kûn tsiáu-á-kiánn tshuì peh kah khui-khui-khui,"
,相爭佇日頭金色的光線裡，,"sio-tsenn tī ji̍t-thâu kim-sik ê kng-suànn--lí,"
,蟯蟯鑽……,ngia̍uh-ngia̍uh-tsǹg...
,阮攏看甲誠感動，,"guán lóng khuànn kah tsiânn kám-tōng,"
,感動in對性命的拍拚頂真。,kám-tōng in tuì sènn-miā ê phah-piànn tíng-tsin.
