Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,擔頭實在有夠重。,tànn-thâu si̍t-tsāi ū-kàu tāng.
,阮若放學攏愛趁縫做家庭手工，,"Guán nā pàng-o̍h lóng ài thàn phāng tsò ka-tîng tshiú-kang,"
,加減趁較袂散嘛！,ke-kiám thàn khah bē sàn --mah!
,艱苦過日一站仔，,"Kan-khóo kuè-ji̍t tsi̍t-tsām-á,"
,阿母就會煮苦瓜封來予阮補喙空。,a-bú tō ē tsú khóo-kue-hong lâi hōo guán póo tshuì-khang.
,你敢知影，,"Lí kám tsai-iánn,"
,佇辛苦拍拚了後，,"tī sin-khóo phah-piànn liáu-āu,"
,會當食著一塊苦瓜封閣啉一碗湯，,"ē-tàng tsia̍h-tio̍h tsi̍t tè khóo-kue-hong koh lim tsi̍t uánn thng,"
,規个人的元氣就會真飽滇。,kui-ê lâng ê guân-khì tō ē tsin pá-tīnn.
,無騙你，,"Bô phiàn --lí,"
,苦瓜真正袂苦，,"khóo-kue tsin-tsiànn bē khóo,"
,顛倒是甘甜的。,tian-tó sī kam-tinn --ê.
,窒入喙彼種滿足佮快樂，,"That-ji̍p tshuì hit tsióng buán-tsiok kah khuài-lo̍k,"
,就親像規身軀關節攏拍通仝款，,"tō tshin-tshiūnn kui sin-khu kuan-tsat lóng phah-thong kāng-khuán,"
,予人輕鬆甲呼噓仔兼幌跤！,hōo lâng khin-sang kah khoo-si-á kiam hàinn kha!
,記持內底的苦瓜封，,"Kì-tî lāi-té ê khóo-kue-hong,"
,包含爸母栽培囝兒序細的苦心，,"pau-hâm pē-bú tsai-puê kiánn-jî sī-sè ê khóo-sim,"
,封存人生的百般滋味。,hong-tsûn jîn-sing ê pah-puann tsu-bī.
,充滿考驗的人生內底，,"Tshiong-buán khó-giām ê jîn-sing lāi-té,"
,目屎摻笑聲，,"ba̍k-sái tsham tshiò-siann,"
,點滴在心內。,tiám-tih tsāi sim-lāi.
,我感恩，,"Guá kám-un,"
,阿母教予我的是一生寶貴的手藝佮意志，,"a-bú kà hōo guá --ê sī it-sing pó-kuì ê tshiú-gē kah ì-tsì,"
,是無價的嫁妝。,sī bû-kè ê kè-tsng.
,這馬食苦瓜封，,"Tsit-má tsia̍h khóo-kue-hong,"
,是阮對阿母深深深的思念，,"sī guán tuì a-bú tshim-tshim-tshim ê su-liām,"
,查某囝對阿母的相思就寄佇遐！,tsa-bóo-kiánn tuì a-bú ê siunn-si tō kià tī hia!
,阿母，,"A-bú,"
,多謝你，,"to-siā --lí,"
,你的外孫小等咧欲轉來食飯矣，,"lí ê guā-sun sió-tán --leh beh tńg--lâi tsia̍h-pn̄g --ah,"
,我愛來去灶跤煨苦瓜封矣！,guá ài lâi-khì tsàu-kha ue khóo-kue-hong --ah!
