Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,伊這馬是青盲貓拄著死鳥鼠，,"i tsit-má sī tshinn-mî niau tú-tio̍h sí niáu-tshú,"
,好運啦。,hó ūn --lah.
,莫規工干焦會曉講一寡目空赤的話啦，,"Mài kui kang kan-na ē-hiáu kóng tsı̍t-kuá ba̍k-khang-tshiah ê uē --lah,"
,你若真正傷閒，,"lí nā tsin-tsiànn siunn îng,"
,小綴人學一下。,sió tuè lâng o̍h --tsı̍t-ē.
,阿爸，,"A-pah,"
,你哪會替伊講話啊？,lí ná ē thè i kóng-uē --ah?
,伊為著票房呢，,"I uī-tio̍h phiò-pâng --neh,"
,竟然講「 王寶釧 佮 薛平貴 」是頭一齣,kìng-liân kóng “ Ông Pó-tshuan  kah  Sih Pîng-kuì ” sī thâu tsı̍t tshut
,臺灣人 翕的大支片電影，,"Tâi-uân-lâng  hip ê tuā ki phìnn tiān-iánn,"
,若按呢咱較早彼支咧？,nā án-ne lán khah-tsá hit ki --leh?
,「六才子 西廂記 」是算第幾齣啦？,“Lio̍k tsâi-tsú  se-siong-kì ” sī sǹg tē kuí tshut --lah?
,伊也無講毋著，,"I iā bô kóng m̄-tio̍h,"
,人確實是頭一齣用三十五釐米翕的電影，,"lâng khak-sı̍t sī thâu tsı̍t tshut iōng sann-tsa̍p-gōo lî-bí hip ê tiān-iánn,"
,閣敢講「六才子 西廂記 」唅，,"koh kánn kóng “Lio̍k tsâi-tsú  se-siong-kì ” --hannh,"
,按呢你應該閣會記得你是按怎予咱 大東 了遐爾濟錢，,"án-ne lí ing-kai koh ē-kì-eh lí sī án-nuá hōo lán  Tāi-tong  liáu hiah-nī tsē tsînn,"
,欲去⿰佗位？,beh khì tueh?
,講你兩句你就無歡喜是毋？,Kóng lí nn̄g kù lí tō bô huann-hí sī --m̄?
,無啊，,"Bô --ah,"
,我這馬有時間就應該聽你的，,"guá tsit-má ū sî-kan tō ing-kai thiann lí ê,"
,緊來綴人學一下。,kín lâi tuè lâng o̍h --tsı̍t-ē.
,來，,"lâi,"
,各位鄉親逐家好乎，,"kok-uī hiong-tshin ta̍k-ke hó --honnh,"
,阮頭家謼，,"gún thâu-ke --hooh,"
,為著感謝逐家捀場，,"uī-tio̍h kám-siā ta̍k-ke phâng-tiûnn,"
,特別開放今仔日下晡一場，,"tı̍k-pia̍t khai-hòng kin-á-jı̍t ē-poo tsı̍t tiûnn,"
,免錢嘛免買票，,"bián-tsînn mā bián bé phiò,"
,請逐家來看戲，,"tshiánn ta̍k-ke lâi khuànn hì,"
,欲看的來遮排隊乎，,"beh khuànn --ê lâi tsia pâi-tuī --honnh,"
,來遮排隊乎。,lâi tsia pâi-tuī --honnh.
,大的，,"Tuā ê,"
,咱敢排會著位唅？,lán kám pâi ē tio̍h uī --hannh?
,哼，,"Hngh,"
,我若有拍算排隊，,"guá nā ū phah-sǹg pâi-tuī,"
,我𤆬恁這幾个出來創啥。,guá tshuā lín tsit kuí ê tshut-lâi tshòng sánn.
,閃啦！,siám --lah!
,戇象 啊，,"Gōng-tshiūnn  --ah,"
,這隻乎，,"tsit tsiah --honnh,"
,較早號做白目 猴 啦，,"khah-tsá hō-tsò pe̍h-ba̍k  Kâu  --lah,"
,這馬乎變做顧門狗矣。,tsit-má --honnh piàn-tsò kòo-mn̂g-káu --ah.
,喔，,"Ooh,"
,欲看戲去排隊。,Beh khuànn hì khì pâi-tuī.
,我講你這个顧門狗啊，,"Guá kóng lí tsit ê kòo-mn̂g-káu --ah,"
,阮大的咧佮你講話，,"gún tuā--ê leh kah lí kóng-uē,"
,你這馬是啥物態度啊，,"lí tsit-má sī siánn-mih thài-tōo --ah,"
,當做阮是空氣謼？,tòng-tsò gún sī khang-khuì --hooh.
,遮無歡迎恁啦！,Tsia bô huan-gîng --lín --lah.
,戇象 ，,"Gōng-tshiūnn ,"
,你騙痟的喔！,lí phiàn-siáu--ê --ooh!
,是按怎in會當看免錢的，,"Sī án-tsuánn in ē-tàng khuànn bián-tsînn --ê,"
,阮袂用得啊？,"gún bē-īng-eh --ah,"
,你講啊，,"lí kóng --ah,"
,顧門狗。,kòo-mn̂g-káu.
,講就講喔，,"Kóng tō kóng --ooh,"
,莫起跤動手，,"mài khí-kha-tāng-tshiú,"
,siáng是顧門狗，,"siáng sī kòo-mn̂g-káu,"
,你閣講一擺看覓。,lí koh kóng tsı̍t pái khuànn-māi.
,我講你顧門。,Guá kóng lí kòo-mn̂g.
,揣死啊唅！,Tshuē sí --ah --hannh!
,按怎啊唅，,"Án-nuá --ah --hannh,"
,我講你就是顧門狗啦！,guá kóng lí  tō sī kòo-mn̂g-káu --lah!
,這句話，,"Tsit kù uē,"
,上好共我吞落去唅。,siōng hó kā guá thun --lo̍h-khì --hannh.
,放手啦！,Pàng-tshiú --lah.
,這馬是按怎，,"Tsit-má sī án-nuá,"
,講無兩句就欲起跤動手啊？,kóng bô nn̄g kù tō beh khí-kha-tāng-tshiú --ah?
,你敢毋驚咧去卸著 たろう 大的面子?,Lí kám m̄-kiann leh khì sià-tio̍h  たろう  tuā--ê bīn-tsú?
,哭枵喔，,"Khàu-iau --ooh,"
,𤆬你出來看電影毋是欲拍狗的啦，,"tshuā lí tshut-lâi khuànn tiān-iánn m̄ sī beh phah káu --ê --lah,"
,就算講欲拍狗喔嘛愛看一下仔狗的主人是siáng啊。,tō sǹg kóng beh phah káu --ooh mā ài khuànn --tsi̍t-ē-á káu ê tsú-lâng sī siáng --ah.
,你喙真鬚謼？,Lí tshuì tsin tshiu --hooh?
,你講了真著，,"Lí kóng liáu tsin tio̍h,"
,拍狗著愛看主人，,"phah káu to̍h-ài khuànn tsú-lâng,"
,我尊重 たろう 大的，,"guá tsun-tiōng  たろう  tuā--ê,"
,佇咧地方上是有輩份的人，,"tī-leh tē-hong siōng sī ū puè-hūn ê lâng,"
,所以我袂佮你計較。,sóo-í guá bē kah lí kè-kàu.
,阿不拉 ，,"A-put-lah ,"
,這馬做大頭家矣，,"tsit-má tsò tuā thâu-ke --ah,"
,學人大範矣，,"o̍h lâng tuā-pān --ah,"
,開戲院予人看免錢的喔，,"khui hì-īnn hōo lâng khuànn bián-tsînn --ê --ooh,"
,是真飄撇啦，,"sī tsin phiau-phiat --lah,"
,啊是按怎別人會當看免錢的，,"ah sī án-tsuánn pa̍t-lâng ē-tàng khuànn bián-tsînn --ê,"
,阮袂用得啊，,"gún bē-īng-eh --ah,"
,騙痟的喔！,phiàn-siáu--ê --ooh?
,來者是客，,"Lâi--tsiá sī kheh,"
,你若有影想欲看電影，,"lí nā ū-iánn siūnn-beh khuànn tiān-iánn,"
,我真歡迎，,"guá tsin huan-gîng,"
,猶毋過恁佮所有的鄉親仝款，,"iah-m̄-koh lín kah sóo-ū ê hiong-tshin kāng-khuán,"
,無分大細，,"bô hun tuā-sè,"
,想欲看電影著愛照步來。,siūnn-beh khuànn tiān-iánn to̍h-ài tsiàu pōo lâi.
,著啦、,"Tio̍h --lah,"
,著啦！,tio̍h --lah!
,辛苦矣乎，,"Sin-khóo --ah --honnh,"
,電影照常共放啦，,"tiān-iánn tsiàu-siông kā pàng --lah,"
,若有人閣來鬧乎，,"nā ū lâng koh lâi nāu --honnh,"
,時到看siáng手骨較大支啦。,sî kàu khuànn siáng tshiú-kut khah tuā ki --lah.
,若欲thuah注乎，,"Nā beh thuah-tù --honnh,"
,猶毋知輸贏咧。,ah m̄ tsai su-iânn --leh.
,你免講予我聽啦。,Lí bián kóng hōo guá thiann --lah.
,我你會記得啦，,"Guá lí ē-kì-eh --lah,"
,閃啦！,siám --lah!
,誠歹呢！,Tsiânn phái --neh!
,來，,"Lâi,"
,無代誌、,"bô tāi-tsì,"
,無代誌，,"bô tāi-tsì,"
,欲看戲的喔來遮排隊！,beh khuànn-hì --ê --ooh lâi tsia pâi-tuī！
,看啥啦！,Khuànn siánn --lah!
,乎，,"Honnh,"
,來遮排隊喔。,lâi tsia pâi-tuī --ooh.
,改換素衣啊回中原。,Kái uānn sòo i --ah huê tiong-guân.
,哎唷哎唷唷，,哎唷哎唷唷，
,這個茂林啊，,這個茂林啊，
,我唱得有這麼難聽嗎，,我唱得有這麼難聽嗎，
,我是覺得我唱的比那個 Lina 是好一點的啊！,我是覺得我唱的比那個  Lina 是好一點的啊！
,你家己看，,"Lí ka-kī khuànn,"
,這國際戲院，,"tse Kok-tsè hì-īnn,"
,逐場就煏場啦。,ta̍k tiûnn tō piak tiûnn --lah.
,嘿嘿，,嘿嘿，
,哎唷，,哎唷，
,搞了半天你是為了這件事情在生氣啊。,搞了半天你是為了這件事情在生氣啊。
,說句不客氣的話啊，,說句不客氣的話啊，
,這個阿不拉的電影他賣錢啦，,這個阿不拉的電影他賣錢啦，
,那不就是你們黃家在賺錢嗎？,那不就是你們黃家在賺錢嗎？
,是不是？,是不是？
,老傅，,老傅，
,什麼阿不拉的電影啊 ，,"什麼阿不拉的電影啊 ,"
,電影根本毋是伊拍的。,tiān-iánn kin-pún m̄ sī i phah --ê.
,這、這個我知道，,這、這個我知道，
,但是這個薛平貴跟王寶釧這個電影，,但是這個薛平貴跟王寶釧這個電影，
,要不是阿不拉他堅持，,要不是阿不拉他堅持，
,他能拍得下去嗎？,他能拍得下去嗎？
,siáng會知影伊是毋是為著六才子的代誌欲予我歹看，,"Siáng ē tsai-iánn i sī m̄ sī uī-tio̍h Lio̍k tsâi-tsú ê tāi-tsì beh hōo guá pháinn-khuànn,"
,才去佮人輸贏的？,tsiah khì kah lâng su-iânn --ê?
,哈哈，,哈哈，
,我說茂林啊，,我說茂林啊，
,你這麼不喜歡阿不拉，,你這麼不喜歡阿不拉，
,那你幹什麼今天晚上還要在麗賓閣請他吃飯喝酒呢，,那你幹什麼今天晚上還要在麗賓閣請他吃飯喝酒呢，
,你是有毛病啊，,你是有毛病啊，
,你是自己找罪受啊？,你是自己找罪受啊？
,你是捌啥？,Lí sī bat siánn?
,我是欲予逐家看，,"Guá sī beh hōo ta̍k-ke khuànn,"
,siáng才是真正的頭家。,siáng tsiah sī tsin-tsiànn ê thâu-ke.
,阿嬌 啊，,"A-kiau  --ah,"
,人客來矣呢。,lâng-kheh lâi --ah --neh.
,王 董，,"Ông  táng,"
,足久無來矣。,tsiok kú bô lâi --ah.
,六連、七巧啊 ，,"六連、七巧啊 ,"
,我著矣啦，,"guá tio̍h --ah --lah,"
,啉酒啦！,lim tsiú --lah!
,六連啊、六連啊 。,六連啊、六連啊 .
,無彼个逐擺攏你贏的啦！,Bô hit ê ta̍k pái lóng lí iânn ê --lah!
,來，,"Lâi,"
,閣來閣來！,koh lâi koh lâi!
,哎唷，,哎唷，
,這個茂林幹什麼啊，,這個茂林幹什麼啊，
,剛吃那個辣椒發作了是不是啊！,剛吃那個辣椒發作了是不是啊！
,茂林 ，,"Bōo-lîm ,"
,你咧創啥啦唅？,lí leh tshòng sánn --lah --hannh?
,我入來就點 Lina 的番矣，,"Guá jı̍p-lâi tō tiám  Lina  ê huan --ah,"
,紹興攏啉幾若罐矣，,"siāu-hing lóng lim kuí-nā kuàn --ah,"
,猶未鼻著伊的狐狸羶，,"iah-bē phīnn-tio̍h i ê hôo-lî hiàn,"
,共我當做是啥唅？,kā guá tòng-tsuè sī siánn --hannh?
,黃 老板。,N̂g  láu-pán.
,來，,來，
,倒酒、倒酒。,倒酒、倒酒。
,這馬是按怎唅？,Tsit-má sī án-nuá --hannh?
,酒家驚人啉酒諾？,Tsiú-ka kiann lâng lim tsiú --hioh?
,麗賓閣 無酒矣唅？,Lē-pin-koh  bô tsiú --ah --hannh?
,哪會無，,"Ná ē bô,"
,好酒沉甕底。,hó tsiú tîm àng-té.
,來矣啦、,"Lâi --ah --lah,"
,來矣啦。,lâi --ah --lah.
,哎唷，人到酒到了嘛啊！,哎唷，人到酒到了嘛啊！
,等偌久矣啦，,"Tán guā kú --ah --lah,"
,Lina 。,Lina !
,這樣好了、,這樣好了、
,這樣好了，,這樣好了，
,欸，,欸，
,趕緊的把酒滿上了啊！,趕緊的把酒滿上了啊！
,來，,來，
,倒上。,倒上。
,喔，,喔，
,嘻嘻喔。,嘻嘻喔。
,黃 老板，,"N̂g  lāu-pán,"
,毋知我這杯好酒，,"m̄ tsai guá tsit pue hó tsiú,"
,敢有值得你等遐爾久啊？,kám ū ta̍t-tit lí tán hiah-nī kú --ah?
,你看啦，,"Lí khuànn --lah,"
,我的 黃 老板哪會面懊嘟嘟啊，,"guá ê  N̂g  lāu-pán ná ē bīn àu-tū-tū --lah,"
,mh？,mh?
,講喔，,"Kóng --ooh,"
,恁啥物人惹 黃 老板受氣？,lín siánn-mih lâng liá  N̂g  lāu-pán siūnn-khì?
,Lina 姊，,"Lina  tsí,"
,黃 老板伊。,N̂g  lāu-pán i.
,啥物 黃 老板，,"Siánn-mih  N̂g  lāu-pán,"
,叫姊夫。,kiò tsí-hu.
,誰誰誰結婚了啊？,誰誰誰結婚了啊？
,予我等遮爾仔久，,"Hōo guá tán tsiah-nī-á kú,"
,奶兩句就欲準拄煞，,"nai nn̄g kù tō beh tsún-tú-suah,"
,hm？,hm?
,當然嘛毋是按呢，,"Tong-liân mā m̄ sī án-ne,"
,啊in遮的姨仔案內了無好，,"ah in tsia-ê î-á àn-nāi liáu bô hó,"
,你這个做姊夫的欲拍欲罵嘛是應該的啊，,"lí tsit ê tsò tsí-hu --ê beh phah beh mā mā sī ing-kai --ê --ah,"
,豔紅 ，,"Iām-hông ,"
,來，,"lâi,"
,拍遮，,"phah tsia,"
,遮較有肉，,"tsia khah ū bah,"
,來，,"lâi,"
,mh！,mh!
,哈哈哈。,Ha ha ha.
,拍馬屁，,拍馬屁，
,哈哈！,哈哈！
,喔，,"Ooh,"
,啊隨排遐長。,ah suî pâi hiah tn̂g.
,明通 啊。,Bîng-thong  --ah.
,喂，,"Eh,"
,頭家娘。,thâu-ke-niû.
,𤆬囡仔來看戲喔？,Tshuā gín-á lâi khuànn-hì --ooh?
,啊就這兩个吵欲看啦，,"Ah tō tsit nn̄g ê tshá beh khuànn --lah,"
,喂，,"eh,"
,啊恁啞口喔，,"ah lín é-káu --ooh,"
,看著人愛叫啊。,khuànn-tio̍h lâng ài kiò --ah.
,頭家娘。,Thâu-ke-niû.
,歹勢，,"Phái-sè,"
,教無好啦。,kà bô hó --lah.
,下晡有招待鄉親來看免錢的，,"E-poo ū tsiau-thāi hiong-tshin lâi khuànn bián-tsînn --ê,"
,你哪無𤆬囡仔來看？,lí ná bô tshuā gín-á lâi khuànn?
,啊彼人插插插，,"Ah He lâng tshah-tshah-tshah,"
,敢𤲍會入去，,"kám kheh ē lı̍p-ì,"
,啊而且乎，,"ah lî-tshiánn --honnh,"
,看過的人攏咧喊呢，,"khuànn--kuè ê lâng lóng leh hiàm --neh,"
,講這支片若看會著乎，,"kóng tsit ki phìnn ná khuànn ē tio̍h --honnh,"
,較贏九斗換一石喔，,"khah iânn káu táu uānn tsı̍t tsio̍h --ooh,"
,哈哈哈！,ha ha ha!
,多謝逐家按呢共阮鬥宣傳。,To-siā ta̍k-ke án-ne kā gún tàu suan-thuân.
,電影欲開場囉！,Tiān-iánn beh khui-tiûnn --loh.
,無今緊入去。,Bô tann kín lı̍p-khì.
,行行行行行。,Kiânn kiânn kiânn kiânn kiânn.
,月鳳 啊。,Gua̍t-hōng  --ah.
,阿爸，,"A-pa,"
,阿不拉 講你會來，,"A-put-lah  kóng lí ē lâi,"
,我專工佇遮等你。,guá tsuan-kang tī tsia tán --lí.
,哎唷，,"Aih ioh,"
,啊我就聽 阿不拉 講乎，,"ah guá tō thiann  A-put-lah  kóng --honnh,"
,這支電影是咱 臺灣人 頭一支拍的歌仔戲的大片，,"tsit ki tiān-iánn sī lán  Tâi-uân-lâng  thâu tsı̍t ki phah ê kua-á-hì ê tuā phìnn,"
,我毋才專工佇 花蓮 拚來欲看的。,guá m̄-tsiah tsuan-kang tī  Hua-liân  piànn lâi beh khuànn --ê.
,謼，,"Hooh,"
,生理好無？,sing-lí hó bô?
,阿不拉 真有眼光，,"A-put-lah  tsin ū gán-kong,"
,鄉親乎嘛攏真捀場。,hiong-tshin --honnh mā lóng tsin phâng-tiûnn.
,謼謼，,"Hooh hooh,"
,喂，,"eh,"
,阿不拉 咧？,A-put-lah  --leh?
,伊去應酬矣。,I khì ìng-siû --ah.
,謼喂，啊 雲卿 姊咧，,"Hooh eh, ah  Hûn-Khing  tsé --leh,"
,伊無佮你做伙來喔？,i bô kah lí tsò-hué lâi --ooh?
,有啦，,"Ū --lah,"
,伊原本就講欲佮我來，,"i guân-pún tō kóng beh kah guá lâi,"
,雄雄講啥物囡仔人身體咧無爽快，,"hiông-hiông kóng sánn-mih gín-á-lâng sin-thé leh bô sóng-khuài,"
,毋才無過來。,m̄-tsiah bô kuè--lâi.
,伊猶是對我真無諒解。,I iah sī tuì guá tsin bô liōng-kái.
,月鳳 啊，,"Gua̍t-hōng  --ah,"
,莫想想遐的啦，,"mài siūnn-siūnn hia--ê --lah,"
,你佮 阿不拉 這段姻緣乎，,"lí kah  A-put-lah  tsit tuān in-iân --honnh,"
,這个結，,"tsit ê kat,"
,我看恁著愛家己去敨，,"guá khuànn lín to̍h-ài ka-kī khì tháu,"
,這神仙謼，,"tse sîn-sian --hooh,"
,嘛無法度。,mā bô-huat-tōo.
,來來來，,"Lâi lâi lâi,"
,乾一杯，,"kan --tsi̍t-pue,"
,哈哈哈哈。,ha ha ha ha.
,阿不拉 ，,"A-put-lah ,"
,你真正足有生理眼光的呢，,"lí tsin-tsiànn tsiok ū sing-lí gán-kong --ê --neh,"
