Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,聽講這條情人橋有一種魔力，,"Thiann-kóng tsit tiâu tsîng-jîn-kiô ū tsi̍t tsióng môo-li̍k,"
,若愛人仔來遮𨑨迌，,"nā ài-jîn-á lâi tsia tshit-thô,"
,手牽手行過情人橋，,"tshiú khan tshiú kiânn-kuè tsîng-jîn-kiô,"
,就會結成美滿的姻緣喔！,tō ē kiat sîng bí-buán ê in-iân --ooh!
,阮遮的少年家仔真有氣力，,"Guán tsia-ê siàu-liân-ke-á tsin ū khuì-la̍t,"
,拚做頭前斡倒爿䖙對鴟鴞石遐去。,piànn-tsò thâu-tsîng uat tò-pîng the tuì bā-hio̍h-tsio̍h hia khì.
,這條線路的塗跤攏鋪細粒石仔，,"Tsit tiâu suànn-lōo ê thôo-kha lóng phoo sè lia̍p tsio̍h-á,"
,有坎仔嘛有平路。,ū khám-á mā ū pênn lōo.
,坎仔起起落落毋但袂崎，,"Khám-á khí-khí-lo̍h-lo̍h m̄-nā bē kiā,"
,閣會當享受予石頭仔掠龍的爽快。,koh ē-tàng hiáng-siū hōo tsio̍h-thâu-á lia̍h-lîng ê sóng-khuài.
,沿路有幾若座觀景台，,"Iân-lōo ū kuí-nā tsō kuan-kíng-tâi,"
,青翠的山崙仔一崙一崙、重重疊疊，,"tshenn-tshuì ê suann-lūn-á tsi̍t lūn tsi̍t lūn, tîng-tîng-tha̍h-tha̍h,"
,涼涼的風裡有淡薄仔柚仔花芳。,liâng-liâng ê hong--lí ū tām-po̍h-á iū-á-hue-phang.
,「阿爸！阿母！恁緊來！」,“A-pah! A-bú! Lín kín lâi!”
,哇！,Uah!
,目睭前出現一片大海，,"Ba̍k-tsiu-tsîng tshut-hiān tsi̍t phìan tuā-hái,"
,景緻有夠開闊。,kíng-tì ū-kàu khui-khuah.
,阿叔講：「山跤是木山澳仔，,"A-tsik kóng: “Suann-kha sī Bo̍k-san-ò-á,"
,倒手爿是野柳海角，,"tò-tshiú-pîng sī Iá-liú hái-kak,"
,頭前彼粒是基隆嶼，,"thâu-tsîng hit lia̍p sī Ke-lâng-sū,"
,正手爿是澳底漁港。」,tsiànn-tshiú-pîng sī Ò-té hî-káng.”
,遠遠看過去閣有幾隻漁船仔欲出海去掠魚，,"Hn̄g-hn̄g khuànn --kuè-khì koh ū kuí tsiah hî-tsûn-á beh tshut-hái khì lia̍h hî,"
,鼻著的是薄薄仔清芳濫鹹甜仔鹹甜的海水味。,phīnn--tio̍h --ê sī po̍h-po̍h-á tshing-phang lām kiâm-tinn-á kiâm-tinn ê hái-tsuí bī.
,阿爸笑笑仔講：「恁基隆有遮爾媠的後花園，,"A-pah tshiò-tshiò-á kóng: “Lín Ke-lâng ū tsiah-nī suí ê āu-hue-hn̂g,"
,也無較早講咧！」,iā bô khah-tsá kóng --leh!”
,阿叔共阿爸的肩胛頭搭一下講：,A-tsik kā a-pah ê king-kah-thâu tah --tsi̍t-ē kóng:
,「行！咱來去碧砂漁港食海產！」,“Kiânn!  Lán lâi-khì Phik-sua hî-káng tsia̍h hái-sán!”
