Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,看伊踮花欉跤軁來軁去，,"Khuànn i tiàm hue-tsâng-kha nǹg lâi nǹg khì,"
,彼種自由、歡喜、快活的款，,"hit tsióng tsū-iû, huann-hí, khuìnn-ua̍h ê khuán,"
,煞變做我破病了後，,"suah piàn-tsò guá phuà-pēnn liáu-āu,"
,上向望的一種期待。,siōng ǹg-bāng ê tsi̍t tsióng kî-thāi.
,這一工，,"Tsit tsi̍t kang,"
,我閣一擺起去三樓尾頂，,"guá koh tsi̍t pái khí-khì sann lâu-bué-tíng,"
,規个三樓尾恬喌喌，,"kui-ê sann lâu-bué tiām-tsiuh-tsiuh,"
,恬甲予人起雞母皮。,tiām kah hōo lâng khí-ke-bó-phuê.
,我感覺誠怪奇，,"Guá kám-kak tsiânn kuài-kî,"
,踏倚去水缸共看覓，,"ta̍h uá khì tsuí-kng kā khuànn-māi,"
,看著伊規身軀澹漉漉、𠕇硞硞，,"khuànn-tio̍h i kui sin-khu tâm-lok-lok, tīng-khok-khok,"
,定著是啉水的時陣，,"tiānn-tio̍h sī lim tsuí ê sî-tsūn,"
,無細膩跋落水缸予水駐死。,bô-sè-jī pua̍h-lo̍h tsuí-kng hōo tsuí tū--sí.
,伊撈起來，,"I hôo --khí-lâi,"
,輕輕捋伊烏殕烏殕、,"khin-khin lua̍h i oo-phú-oo-phú,"
,金爍爍的毛。,kim-sih-sih ê moo.
,伊的喙角猶閣咬一粒米，,"I ê tshuì-kak iáu-koh kā tsi̍t lia̍p bí,"
,死甲遮爾悽慘，,"sí kah tsiah-nī tshi-tshám,"
,予我看甲誠毋甘，,"hōo guá khuànn kah tsiânn m̄-kam,"
,目屎強強欲滴落來。,ba̍k-sái kiōng-kiōng beh tih --lo̍h-lâi.
,從伊予水駐死了後，,"Tsiông i hōo tsuí tū--sí liáu-āu,"
,三樓尾頂閣再恢復早前彼款的恬靜，,"sann lâu-bué-tíng koh-tsài khue-ho̍k tsá-tsîng hit khuán ê tiām-tsīng,"
,我心肝頭彼種期待嘛消失去矣。,guá sim-kuann-thâu hit tsióng kî-thāi mā siau-sit --khì --ah.
,過頭期待煞變做傷害，,"Kuè-thâu kî-thāi suah piàn-tsò siong-hāi,"
,我無心的錯誤，,"guá bô-sim ê tshò-gōo,"
,到這馬猶閣囥佇心肝內，,"kàu tsit-má iáu-koh khǹg tī sim-kuann-lāi,"
,幾若冬嘛無法度排解。,kuí-nā tang mā bô-huat-tōo pâi-kái.
