Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
0902-Dia192.wav,阿章伯，,"A-tsiunn-peh,",,
0902-Dia192.wav,你頂日共我講你有一間房間欲稅人是毋？,lí tíng-ji̍t kā guá kóng lí ū tsi̍t king pâng-king beh suè--lâng sī--m̄?,,
0902-Dia193.wav,阿章伯，,"A-tsiunn-peh,",,
0902-Dia193.wav,你頂日共我講你有一間房間欲租人是毋？,lí tíng-ji̍t kā guá kóng lí ū tsi̍t king pâng-king beh tsoo--lâng sī--m̄?,,
0902-Dia194.wav,嘿，,"Hennh,",,
0902-Dia194.wav,是有人欲稅是毋？,sī ū lâng beh suè sī--m̄?,,
0902-Dia195.wav,嘿，,"Hennh,",,
0902-Dia195.wav,是有人欲租是毋？,sī ū lâng beh tsoo sī--m̄?,,
0902-Dia196.wav,是，,"Sī,",,
0902-Dia196.wav,這位洪老師欲稅。,tsit uī Âng lāu-su beh suè.,,
0902-Dia197.wav,喔，,"Ooh,",,
0902-Dia197.wav,蓋好，,"kài hó,",,
0902-Dia197.wav,蓋好，,"kài hó,",,
0902-Dia197.wav,抑無順紲我載恁來去看。,ia̍h-bô sūn-suà guá tsài lín lâi-khì khuànn.,,
0902-Dia198.wav,多謝、多謝。,"To-siā, to-siā.",,
0902-Dia199.wav,來，,"Lâi,",,
0902-Dia199.wav,請坐，,"tshiánn tsē,",,
0902-Dia199.wav,坐予好喔。,tsē hōo hó--ooh.,,
0902-Dia200.wav,好。,Hó.,,
0902-Dia201.wav,小姑娘唱歌挽檳榔 ，,"Sió koo-niû tshiùnn-kua bán pin-nn̂g ,",,
0902-Dia201.wav,歡喜笑聲滿樹林。,huann-hí tshiò-siann muá tshiū-nâ.,,
0902-Dia201.wav,阮是正當青春少年時；,Gún sī tsiànn-tng tshing-tshun siàu-liân sî;,,
0902-Dia202.wav,小姑娘挽 檳榔 ，,"sió koo-niû tshái pin-nn̂g ,",,
0902-Dia202.wav,一个挽一个裝，,"tsi̍t ê bán tsi̍t ê tsng,",,
0902-Dia202.wav,每日等待夢中人，,"muí ji̍t tán-thāi bāng-tiong-lâng,",,
0902-Dia203.wav,真有情，,"tsin ū-tsîng,",,
0902-Dia203.wav,英俊又標緻，,"ing-tsùn iū piau-tì,",,
0902-Dia204.wav,大聲來叫伊我的人啊，,"tuā-siann lâi kiò i guá ê lâng--ah,",,
0902-Dia204.wav,聲音響亮滿山邊，,"siann-im hiáng-liāng muá suann-pinn,",,
0902-Dia205.wav,日頭落西，,"ji̍t-thâu lo̍h sai,",,
0902-Dia205.wav,鳥隻聲聲啼，,"tsiáu-tsiah siann siann thî,",,
0902-Dia205.wav,親像叫咱緊轉去。,tshin-tshiūnn kiò lán kín tńg--khì.,,
0902-Dia206.wav,哎，,"Aih,",,
0902-Dia206.wav,有影乎。,ū-iánn--honnh.,,
0902-Dia207.wav,頂一工予你真多謝。,Tíng tsi̍t kang hōo lí tsin to-siā.,,
0902-Dia208.wav,莫走！,mài tsáu!,,
0902-Dia209.wav,彼个人嘛咧奇，,"Hit ê lâng mā leh kî,",,
0902-Dia209.wav,哪會咧共咱說多謝？,ná ē leh kā lán seh-to-siā?,,
0902-Dia210.wav,我頂一日共伊𤆬路的啦。,Guá tíng tsi̍t ji̍t kā i tshuā-lōo--ê--lah.,,
0902-Dia211.wav,失禮乎。,Sit-lé--honnh.,,
0902-Dia212.wav,袂。,Buē.,,
0902-Dia213.wav,煞共你抌著。,Suah kā lí tìm--tio̍h.,,
0902-Dia214.wav,袂袂袂。,Buē buē buē.,,
0902-Dia215.wav,喂，,"Eh,",,
0902-Dia215.wav,先生你？,sian-sinn lí?,,
0902-Dia216.wav,我這馬踮佇咧阿章伯的厝，,"Guá tsit-má tiàm tī-leh A-tsiunn-peh ê tshù,",,
0902-Dia216.wav,有閒才來坐啦。,ū-îng tsiah lâi tsē--lah.,,
0902-Dia217.wav,喔，,"Ooh,",,
0902-Dia217.wav,阿章伯in兜是毋？,A-tsiunn-peh in tau sī--m̄?,,
0902-Dia218.wav,洪老師，,"Âng lāu-su,",,
0902-Dia218.wav,洪老師，,"Âng lāu-su,",,
0902-Dia219.wav,李老師。,Lí lāu-su.,,
0902-Dia220.wav,你拄才佮啥物人咧講話？,Lí tú-tsiah kah siánn-mih lâng leh kóng-uē?,,
0902-Dia221.wav,無。,Bô.,,
0902-Dia222.wav,敢是佮一寡挽檳榔的小姐咧講話？,Kám sī kah tsi̍t-kuá bán pin-nn̂g ê sió-tsiá leh kóng-uē?,,
0902-Dia223.wav,我失禮。,Guá sit-lé.,,
0902-Dia224.wav,哼。,Hngh.,,
0902-Dia225.wav,霞的，,"Hâ--ê,",,
0902-Dia226.wav,霞的，,"Hâ--ê,",,
0902-Dia227.wav,唅？,Hannh?,,
0902-Dia228.wav,來開門咧，,"Lâi khui-mn̂g--leh,",,
0902-Dia229.wav,霞的，,"Hâ--ê,",,
0902-Dia229.wav,恁爸明仔載欲來去臺北。,lín pâ bîn-á-tsài beh la̋i Tâi-pak.,,
0902-Dia230.wav,欲臺北創啥物？,Beh Tâi-pak tshòng siánn-mih?,,
0902-Dia231.wav,臺北總公司通知啦，,"Tâi-pak tsóng-kong-si thong-ti--lah,",,
0902-Dia231.wav,講董事長太太過身去，,"kóng táng-sū-tiúnn thài-thài kuè-sin--khì,",,
0902-Dia231.wav,後日欲出山，,"āu--ji̍t beh tshut-suann,",,
0902-Dia231.wav,阮公司派我佮阮主任去，,"gún kong-si phài guá kah guán tsú-jīm khì,",,
0902-Dia231.wav,恁爸若無佇咧，,"lín pâ nā-bô tī--leh,",,
0902-Dia231.wav,你就毋通拋拋走。,lí tō m̄-thang pha-pha-tsáu.,,
0902-Dia232.wav,好啦，,"hó--lah,",,
0902-Dia233.wav,一言說出就欲放予袂記得，,"It giân sueh tshut tsiū beh pàng hōo buē-kì-lit,",,
0902-Dia233.wav,舊情綿綿，,"kū-tsîng mî-mî,",,
0902-Dia233.wav,暝日較想也是你，,"mî-ji̍t khah siūnn iā sī lí,",,
0902-Dia233.wav,明知你是輕薄無情。,bîng tsai lí sī khin-po̍h bô-tsîng.,,
0902-Dia234.wav,啥物人咧唱歌？,Siánn-mih lâng leh tshiùnn-kua?,,
0902-Dia234.wav,哪會遐爾好聽。,Ná ē hiah-nī hó-thiann.,,
0902-Dia235.wav,佇彼爿喔。,Tī hit pîng--ooh.,,
0902-Dia236.wav,彼爿？,Hit pîng?,,
0902-Dia237.wav,啊！,Ah!,,
0902-Dia237.wav,遐就阿章伯仔in厝嘛。,Hia tō A-tsiunn-peh-á in tshù--mah.,,
0902-Dia238.wav,啊，,"ah,",,
0902-Dia238.wav,毋想你、毋想你！,"m̄ siūnn--lí, m̄ siūnn--lí!",,
0902-Dia238.wav,毋想你！,M̄ siūnn--lí!,,
0902-Dia238.wav,怎樣我又閣想起，,"Tsuánn-iūnn guá iū-koh siūnn-khí,",,
0902-Dia238.wav,早日談戀的窗邊。,tsá-ji̍t tâm-luân ê thang-pinn.,,
0902-Dia239.wav,洪老師，,"Âng lāu-su,",,
0902-Dia239.wav,你唱甲真好，,"lí tshiùnn kah tsin hó,",,
0902-Dia239.wav,真好聽喔。,tsin hó-thiann--ooh.,,
0902-Dia240.wav,無影啦，,"Bô-iánn--lah,",,
0902-Dia240.wav,恁唱著閣較好聽。,lín tshiùnn-tio̍h koh-khah hó-thiann.,,
0902-Dia241.wav,Mh，,"Mh,",,
0902-Dia242.wav,洪老師，,"Âng lāu-su,",,
0902-Dia242.wav,你看了怎樣？,lí khuànn-liáu tsuánn-iūnn?,,
0902-Dia243.wav,伊是一个真老實的先生人。,I sī tsi̍t ê tsin láu-si̍t ê sian-sinn-lâng.,,
0902-Dia244.wav,啊以外咧？,Ah í-guā--leh?,,
0902-Dia245.wav,是啥物意思？,Sī sím-mih ì-sù?,,
0902-Dia246.wav,你閣佯生。,Lí koh tènn-tshinn.,,
0902-Dia246.wav,人無愛啦。,Lâng bô ài--lah.,,
0902-Dia247.wav,Uah，,Uah.,,
0902-Dia247.wav,阿甘仔，,"A-kam--á,",,
0902-Dia247.wav,落去矣啦。,lak--khì--ah--lah.,,
0902-Dia248.wav,Mh，,"Mh,",,
0902-Dia248.wav,啊，,"ah,",,
0902-Dia248.wav,我來夯樓梯。,guá lâi giâ lâu-thui.,,
0902-Dia249.wav,好！,Hó!,,
0902-Dia249.wav,好。,Hó.,,
0902-Dia250.wav,啊。,Ah.,,
0902-Dia250.wav,阿霞、阿霞！,"A-hâ, A-hâ!",,
0902-Dia250.wav,遮有醫生館無？,Tsia ū i-sing-kuán--bô?,,
0902-Dia251.wav,遮無啦，,"Tsia bô--lah,",,
0902-Dia251.wav,街仔才有啦，,"ke-á tsiah ū--lah,",,
0902-Dia251.wav,緊咧啦。,kín--leh--lah.,,
0902-Dia252.wav,較緊咧、較緊咧。,"Khah kín--leh, khah kín--leh.",,
0902-Dia253.wav,阿霞、阿霞。,"A-hâ, A-hâ.",,
0902-Dia253.wav,阿章伯仔、阿章伯仔。,"A-tsiunn-peh--á, A-tsiunn-peh--á.",,
0902-Dia254.wav,啥物代誌？,Siánn-mih tāi-tsì?,,
0902-Dia255.wav,緊咧、緊咧，,"Kín--leh, kín--leh,",,
0902-Dia255.wav,阿霞跋落去矣。,A-hâ pua̍h--lo̍h-khì--ah.,,
0902-Dia256.wav,哎喲，,"Ai-iō,",,
0902-Dia256.wav,緊咧、緊咧。,"kín--leh, kín--leh.",,
0902-Dia256.wav,緊咧啦，,"Kín--leh--lah,",,
0902-Dia256.wav,阿霞。,A-hâ.,,
0902-Dia257.wav,哪會跋甲按呢生啦？,Ná ē pua̍h kah án-ne-sinn--lah?,,
0902-Dia257.wav,猶毋佳哉無瘸跤，,"Iá m̄ ka-tsài bô khuê-kha,",,
0902-Dia258.wav,才抱予好、抱予好。,"tsiah phō hōo hó, phō hōo hó.",,
0902-Dia259.wav,緊咧啦，,"Kín--leh--lah,",,
0902-Dia259.wav,緊咧啦，,"Kín--leh--lah,",,
0902-Dia260.wav,阿霞。,A-hâ.,,
0902-Dia261.wav,我緊來開車唅。,Guá kín lâi khui-tshia--hannh.,,
0902-Dia262.wav,喂，,"Eh,",,
0902-Dia262.wav,阿林伯仔！,A-lîm-peh--á!,,
0902-Dia263.wav,唅！,Hannh!,,
0902-Dia264.wav,阿林伯仔！,A-lîm-peh--á!,,
0902-Dia264.wav,毋好矣啦，,"m̄ hó--ah--lah,",,
0902-Dia264.wav,恁查某囝對菁仔欉頂跋落來。,lín tsa-bóo-kiánn tuì tshinn-á-tsâng-tíng pua̍h--lo̍h-lâi.,,
0902-Dia265.wav,啊哪會跋落來啦？,Ah ná ē pua̍h--lo̍h-lâi--lah?,,
0902-Dia266.wav,啊就一个姓洪的老師啦。,Ah tō tsi̍t ê sènn Âng ê lāu-su--lah.,,
0902-Dia267.wav,姓洪的老師？,Sìnn âng ê lāu-su?,,
0902-Dia267.wav,這馬佇佗位？,Tsit-má tī tó-uī?,,
0902-Dia268.wav,佇病院啊。,Tī pīnn-īnn--ah.,,
0902-Dia269.wav,病院。,Pīnn-īnn.,,
0902-Dia270.wav,阿伯，,"A-peh,",,
0902-Dia271.wav,阿甘仔。,A-kam--á.,,
0902-Dia272.wav,唅？,Hannh?,,
0902-Dia273.wav,阮霞仔佇佗位？,Gún Hâ--á tī tó-uī?,,
0902-Dia274.wav,佇內面，,"Tī lāi-bīn,",,
0902-Dia274.wav,慢且，,"bān-tshiánn,",,
0902-Dia274.wav,先生有交代毋好入去。,sian-sinn ū kau-tāi m̄ hó ji̍p--khì.,,
0902-Dia275.wav,慢且咧，,"bān-tshiánn--leh,",,
0902-Dia275.wav,先生有交代毋好入去。,sian-sinn ū kau-tāi m̄ hó ji̍p--khì.,,
0902-Dia276.wav,姓洪的教員是佗一个？,Sìnn Âng ê kàu-uân sī tó tsi̍t ê?,,
0902-Dia277.wav,阿伯，,"A-peh,",,
0902-Dia277.wav,是我。,sī guá.,,
0902-Dia278.wav,你？,Lí?,,
0902-Dia278.wav,你怎樣害阮查某囝跋落去？,Lí tsuánn-iūnn hāi gún tsa-bóo-kiánn pua̍h--lo̍h-khì?,,
0902-Dia279.wav,我哪有咧？,Guá ná ū--leh?,,
0902-Dia280.wav,無？,Bô?,,
0902-Dia280.wav,你就共我保領，,"Lí tō kā guá pó-niá,",,
0902-Dia280.wav,阮查某囝若有代誌，,"gún tsa-bóo-kiánn nā ū tāi-tsì,",,
0902-Dia280.wav,恁爸毋放你煞。,lín-pē m̄ pàng lí suah.,,
0902-Dia281.wav,老兄弟啊，,"Lāu hiann-tī--ah,",,
0902-Dia281.wav,跋落就跋落去矣，,"pua̍h--lo̍h tō pua̍h--lo̍h-khì--ah,",,
0902-Dia281.wav,你毋通大細聲。,lí m̄-thang tuā-sè-siann.,,
0902-Dia282.wav,你佇咧講啥貨？,Lí tī-leh kóng siánn-hè?,,
0902-Dia282.wav,敢有人故意害伊跋落去是毋？,Kánn ū lâng kòo-ì hāi i pua̍h--lo̍h-khì sī--m̄?,,
0902-Dia283.wav,敢有人故意害伊跋落去是毋？,Kám ū lâng kòo-ì hāi i pua̍h--lo̍h-khì sī--m̄?,,
0902-Dia284.wav,伊若無佮阮霞的膏膏纏，,"I nā-bô kah gún Hâ--ê ko-ko-tînn,",,
0902-Dia284.wav,伊哪會跋落去？,i ná ē pua̍h--lo̍h-khì?,,
0902-Dia285.wav,啥物人講，,"Siánn-mih lâng kóng,",,
0902-Dia285.wav,你有親目khuàinn 是毋？,lír ū tshin-ba̍k khuàinn sī--m̄?,,
0902-Dia286.wav,拜託恁較細聲咧，,"Pài-thok lín khah sè-siann--leh,",,
0902-Dia286.wav,內面有人咧歇睏。,Lāi-bīn ū lâng leh hioh-khùn.,,
0902-Dia287.wav,拜託恁較細聲咧，,"Pài-thok lín khah sè-siann--leh,",,
0902-Dia287.wav,內面有人佇咧歇睏。,Lāi-bīn ū lâng tī-leh hioh-khùn.,,
0902-Dia288.wav,小姐，,"Sió-tsiá,",,
0902-Dia288.wav,毋知有要緊抑無唅？,m̄ tsai ū iàu-kín a̍h bô--hannh?,,
0902-Dia289.wav,這馬是昏迷不醒。,Tsit-má sī hūn-bê put tshínn.,,
0902-Dia290.wav,昏迷不醒。,Hūn-bê put tshínn.,,
0902-Dia290.wav,阮查某囝若有萬一，,"Gún tsa-bóo-kiánn nā ū bān-it,",,
0902-Dia290.wav,看你欲用啥物來賠我！,khuànn lí beh iōng siánn-mih lâi puê--guá!,,
0902-Dia291.wav,昏迷不醒。,Hūn-bê put tshínn.,,
0902-Dia291.wav,阮查某囝若有萬一，,"Gún tsa-bóo-kiánn nā ū bān-it,",,
0902-Dia291.wav,看你欲用啥物來賠我！,khuànn lí beh iōng siánn-mih lâi puê--guá!,,
0902-Dia292.wav,請恁逐家較肅靜咧。,Tshiánn lín ta̍k-ke khah siok-tsīng--leh.,,
0902-Dia293.wav,先生，,"Sian-sinn,",,
0902-Dia293.wav,毋知有要緊抑無乎？,m̄ tsai ū iàu-kín a̍h bô--honnh?,,
0902-Dia294.wav,腦震盪需要安靜。,Náu-tsìn-tōng su-iàu an-tsīng.,,
0902-Dia295.wav,費用偌濟錢啊？,Huì-iōng luā-tsē tsînn--ah?,,
0902-Dia296.wav,阿伯，,"A-peh,",,
0902-Dia296.wav,這條醫藥費我來負責，,"tsit tiâu i-io̍h-huì guá lâi hū-tsik,",,
0902-Dia296.wav,我會共照顧，,"guá ē kā tsiàu-kòo,",,
0902-Dia296.wav,請你放心。,tshiánn lí hòng-sim.,,
0902-Dia297.wav,多謝勞力喔！,To-siā lóo-la̍t--ooh!,,
0902-Dia297.wav,免你照顧，,"Bián lí tsiàu-kòo,",,
0902-Dia297.wav,以後不准你閣佮阮霞的來往。,í-āu put-tsún lí koh kah gún Hâ--ê lâi-óng.,,
0902-Dia298.wav,多謝勞力喔！,To-siā lóo-la̍t--ooh!,,
0902-Dia298.wav,免你共照顧，,"Bián lí kā tsiàu-kòo,",,
0902-Dia298.wav,以後不准你閣佮阮霞的來往。,í-āu put-tsún lí koh kah gún Hâ--ê lâi-óng.,,
