Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
0902-Dia090.wav,下咧予較冷一下。,Hē--leh hōo khah líng--tsi̍t-ē.,,
0902-Dia091.wav,喔，,"Ooh,",,
0902-Dia092.wav,阿財姆仔！,A-tsâi  ḿ--á!,,
0902-Dia092.wav,喔，,"Ooh,",,
0902-Dia092.wav,uah，,"uah,",,
0902-Dia092.wav,母囝免做，,"bú-kiánn bián tsuè,",,
0902-Dia092.wav,閣有彼个閒的時間坐佇遮咧開講啊，,"koh ū hit ê îng ê sî-kan tsē tī tsia leh khai-káng--ah,",,
0902-Dia092.wav,真好、真好。,"tsin hó, tsin hó.",,
0902-Dia093.wav,阿昌兄遐坐。,A-tshiong  hiann hia tsē.,,
0902-Dia094.wav,Mh，,"Mh,",,
0902-Dia095.wav,阿財姆仔，,"A-tsâi  ḿ--á,",,
0902-Dia095.wav,阿財伯死去的時陣，,"A-tsâi  peh sí--khì ê sî-tsūn,",,
0902-Dia095.wav,共我借三萬箍，,"kā guá tsioh  sann-bān  khoo,",,
0902-Dia095.wav,我現時真困難，,"guá hiān-sî tsin khùn-lân,",,
0902-Dia095.wav,你嘛卸寡通好還我。,lí mā sià kuá thang hó hîng--guá.,,
0902-Dia096.wav,從阮老翁死了後，,"Tsîng gún lāu-ang sí liáu-āu,",,
0902-Dia096.wav,也無人通好鬥趁錢，,"iā bô lâng thang hó tàu thàn-tsînn,",,
0902-Dia096.wav,阿昌兄，,"A-tshiong  hiann,",,
0902-Dia096.wav,閣予我寬限一下好毋？,koh hōo guá khuan-ān--tsi̍t-ē hó--m̄?,,
0902-Dia097.wav,予你欠遐爾久矣，,"Hōo lí khiàm hiah-nī kú--ah,",,
0902-Dia097.wav,猶閣直直限！,iah-koh ti̍t-ti̍t ān!,,
0902-Dia098.wav,我知影你對阮真好，,"Guá tsai-iánn lí tuì gún tsin hó,",,
0902-Dia098.wav,只是不得已的，,"tsí-sī put-tik-í--ê,",,
0902-Dia098.wav,乎，,"honnh,",,
0902-Dia098.wav,拜託咧。,pài-thok--leh.,,
0902-Dia099.wav,免閣辯，,"Bián koh piān,",,
0902-Dia099.wav,限甲年底，,"hān kah nî-té,",,
0902-Dia099.wav,你錢就還我啦！,lí tsînn tō hîng--guá--lah!,,
0902-Dia100.wav,免閣辯，,"Bián koh piān,",,
0902-Dia100.wav,限甲年底，,"hān kah nî-té,",,
0902-Dia100.wav,你錢就還我啦！,lí tsînn tō hâinn--guá--lah!,,
0902-Dia101.wav,這項代誌你哪會毋捌對我提起？,tsit hāng tāi-tsì lí ná ē m̄ bat tuì guá thê-khí?,,
0902-Dia102.wav,阿母是毋甘加添你的煩惱，,"A-bú sī m̄-kam ka-thiam lí ê huân-ló,",,
0902-Dia102.wav,驚你無心情通做工課。,kiann lí bô sim-tsiânn thang tsuè khang-khuè.,,
0902-Dia103.wav,阿母，,"A-bú,",,
0902-Dia103.wav,我一定欲想辦法還伊，,"guá it-tīng beh siūnn pān-huat hâinn--i,",,
0902-Dia103.wav,毋通予阿母你煩惱。,m̄ thang hōo a-bú lí huân-ló.,,
0902-Dia104.wav,心肝。,Sim-kuann.,,
0902-Dia105.wav,有代誌。,Ū tāi-tsì.,,
0902-Dia106.wav,啥物代誌咧？,Siánn-mih tāi-tsì--leh?,,
0902-Dia107.wav,阮老爸死的時陣，,"Gún lāu-pē sí ê sî-tsūn,",,
0902-Dia107.wav,欠阿昌兄一寡錢，,"khiàm  A-tshiong  hiann tsi̍t-kuá tsînn,",,
0902-Dia107.wav,阮老母攏毋捌對我講，,"gún lāu-bú lóng m̄ bat tuì guá kóng,",,
0902-Dia107.wav,伊今仔日欲來共阮討錢。,i kin-á-li̍t beh lâi kā gún thó-tsînn.,,
0902-Dia108.wav,這簡單嘛，,"Tse kán-tan--mah,",,
0902-Dia108.wav,等菜若收成，,"tán tshài nā siu-sîng,",,
0902-Dia108.wav,才來賣還伊。,tsiah lâi buē hâinn--i.,,
0902-Dia109.wav,喂，,"Eh,",,
0902-Dia109.wav,菜哪會當賣遐爾濟錢？,tshài ná ē-tàng buē hiah-nī tsuē tsînn?,,
0902-Dia110.wav,這到底是欠人偌濟錢啊？,Tse tàu-tué sī khiàm lâng luā-tsuē tsînn--ah?,,
0902-Dia111.wav,三萬箍。,Sann-bān khoo.,,
0902-Dia112.wav,唅？,Hannh?,,
0902-Dia112.wav,遐濟錢？,Hiah tsē tsînn?,,
0902-Dia113.wav,一時哪有法度通還啦？,It-sî ná ū-huat-tōo thang hîng--lah?,,
0902-Dia114.wav,啊！,Ah!,,
0902-Dia114.wav,雪娥！,Suat-ngôo !,,
0902-Dia114.wav,雪娥！,Suat-ngôo !,,
0902-Dia114.wav,你啥物時陣轉來的？,Lí siánn-mih sî-tsūn tńg--lâi--ê?,,
0902-Dia115.wav,我轉來兩、三工矣，,"Guá tńg--lâi  nn̄g ,  sann  kang--ah,",,
0902-Dia115.wav,這陣欲閣來去臺北。,tsit-tsūn beh koh lâi-khì  Tâi-pak .,,
0902-Dia116.wav,喔，,"Ooh,",,
0902-Dia116.wav,臺北遐爾好趁食，,"Tâi-pak  hiah-nī hó thàn-tsia̍h,",,
0902-Dia116.wav,無偌久你就變甲遮爾媠矣，,"bô-luā-kú lí tō piàn kah tsiah-nī suí--ah,",,
0902-Dia116.wav,你是咧食啥物頭路？,lí sī leh tsia̍h siánn-mih thâu-lōo?,,
0902-Dia117.wav,Eh，,"Eh,",,
0902-Dia117.wav,我咧做店員。,guá leh tsuè tiàm-uân.,,
0902-Dia118.wav,喔，,"Ooh,",,
0902-Dia118.wav,做店員？,tsuè tiàm-uân?,,
0902-Dia118.wav,喔，,"Ooh,",,
0902-Dia118.wav,穿甲遮爾媠，,"tshīng kah tsiah-nī suí,",,
0902-Dia118.wav,你嘛共我允看覓咧。,lí mā kā guá ín khuànn-māi--leh.,,
0902-Dia119.wav,你猶是蹛咧庄跤較實在。,Lí iah sī tuà leh tsng-kha khah si̍t-tsāi.,,
0902-Dia120.wav,毋過厝裡有人逼欲討錢，,"M̄-koh tshù--lí ū lâng pik beh thó-tsînn,",,
0902-Dia120.wav,我真希望你踮臺北共我揣一項頭路，,"guá tsin hi-bāng lí tàm  Tâi-pak  kā guá tshuē tsi̍t hāng thâu-lōo,",,
0902-Dia120.wav,也通趁錢還人。,iā thang thàn-tsînn hîng--lâng.,,
0902-Dia121.wav,都市是真混雜，,"Too-tshī sī tsin hūn-tsa̍p,",,
0902-Dia121.wav,我看你猶是就閣考慮看覓咧。,guá khuànn lí ah sī tiō koh khó-lū khuànn-māi--leh.,,
0902-Dia122.wav,喂，,"Eh,",,
0902-Dia122.wav,我早就考慮矣，,"guá tsá tiō khó-lū--ah,",,
0902-Dia122.wav,我拜託你共我鬥相共一下啦。,guá pài-thok lí kā guá tàu-sann-kāng--tsi̍t-ē--lah.,,
0902-Dia123.wav,好啦，,"Hó--lah,",,
0902-Dia123.wav,我la̋i臺北共你問看有無，,"guá la̋i  Tâi-pak  kā lí mn̄g khuànn ū--bô,",,
0902-Dia123.wav,若有我才寫批予你。,nā ū guá tsiah siá phue hōo--lí.,,
0902-Dia124.wav,好、好、好。,"Hó, hó, hó.",,
0902-Dia124.wav,喔，,"Ooh,",,
0902-Dia124.wav,我車幫到矣，,"guá tshia-pang kàu--ah,",,
0902-Dia124.wav,無，,"bô,",,
0902-Dia124.wav,我欲來去。,guá beh lâi-khì.,,
0902-Dia125.wav,無，,"Bô,",,
0902-Dia125.wav,才拜託你乎。,tsiah pài-thok--lí--honnh.,,
0902-Dia126.wav,好。,Hó.,,
0902-Dia127.wav,去臺北？,Khì  Tâi-pak ?,,
0902-Dia128.wav,Mh！,Mh!,,
0902-Dia129.wav,阿母真袂放心。,A-bú tsin bē hòng-sim.,,
0902-Dia130.wav,阿母，,"A-bú,",,
0902-Dia130.wav,我也毋是三歲囡仔，,"guá iā m̄ sī  sann  huè gín-á,",,
0902-Dia130.wav,哪會就袂放心？,ná ē tiō bē hòng-sim?,,
0902-Dia131.wav,臺北五花十色，,"Tâi-pak gōo-hue-tsa̍p-sik,",,
0902-Dia131.wav,你著閣想看覓咧。,lí tio̍h koh siūnn khuànn-māi--leh.,,
0902-Dia132.wav,我想欲來臺北，,"Guá siūnn-beh lâi  Tâi-pak ,",,
0902-Dia132.wav,為著這項代誌，,"uī-tio̍h tsit hāng tāi-tsì,",,
0902-Dia132.wav,時常咧煩惱。,sî-siông leh huân-ló.,,
0902-Dia133.wav,秀蘭，,"Siù-lân ,",,
0902-Dia133.wav,你有這款的孝心，,"lí ū tsit khuán ê hàu-sim,",,
0902-Dia133.wav,阿母真歡喜。,a-bú tsin huann-hí.,,
0902-Dia134.wav,無，我失禮。,"Bô, guá sit-lé.",,
0902-Dia135.wav,李經理，,"Lí  king-lí,",,
0902-Dia135.wav,無閒煞攏袂記得，,"bô-îng suah lóng buē-kì-eh,",,
0902-Dia135.wav,我想欲拜託你一項代誌。,guá siūnn-beh pài-thok lí tsi̍t hāng tāi-tsì.,,
0902-Dia136.wav,啥物代誌？,Siánn-mih tāi-tsì?,,
0902-Dia137.wav,你人面遐闊，,"Lí lâng-bīn hiah khuah,",,
0902-Dia137.wav,嘛共阮女朋友揣看有一項頭路無？,mā kā gún lú pîng-iú tshuē khuànn ū tsi̍t hāng thâu-lōo--bô?,,
0902-Dia138.wav,喔？,Ooh?,,
0902-Dia138.wav,媠抑䆀啊？,Suí ia̍h bái--ah?,,
0902-Dia139.wav,真媠喔，,"Tsin suí--ooh,",,
0902-Dia139.wav,無論啥物人看，,"bô-lūn siánn-mih lâng khuànn,",,
0902-Dia139.wav,嘛會佮意。,mā ē kah-ì.,,
0902-Dia140.wav,喔，,"Ooh,",,
0902-Dia140.wav,伊若是想欲佮你仝途啊，,"i nā sī siūnn-beh kah lí kāng tôo--ah,",,
0902-Dia140.wav,我會向董事長共伊介紹，,"guá huē hiòng táng-sīr-tiúnn kā i kài-siāu,",,
0902-Dia140.wav,穩准的。,ún tsún--ê.,,
0902-Dia141.wav,毋過。,M̄-koh.,,
0902-Dia141.wav,哎，,"Aih,",,
0902-Dia141.wav,這个頭路煞會䆀是毋？,tsit ê thâu-lōo suah ē bái sī--m̄?,,
0902-Dia142.wav,啥物頭路會比這號較好？,Sím-mih thâu-lōo ē pí tsit-lō khah hó?,,
0902-Dia143.wav,你想看覓咧。,Lí siūnn khuànn-māi--leh.,,
0902-Dia144.wav,啥物頭路會比這號較好？,Sím-mih thâu-lōo ē pí tsit-lō khah hó?,,
0902-Dia144.wav,你想看覓咧。,Lí siūnn khuànn-māi--eh.,,
0902-Dia145.wav,嘛好，,"Mā hó,",,
0902-Dia145.wav,無，,"bô,",,
0902-Dia145.wav,我寫批予伊，,"guá siá phue hōo--i,",,
0902-Dia145.wav,問看伊欲毋。,mn̄g khuànn i beh--m̄.,,
0902-Dia146.wav,Mh，,"Mh,",,
0902-Dia146.wav,哈哈哈哈。,ha ha ha ha.,,
0902-Dia147.wav,你敢誠實決定欲去是毋？,Lí kám tsiânn-si̍t kuat-tīng beh khì sī--m̄?,,
0902-Dia148.wav,欸，,"Eh,",,
0902-Dia148.wav,你是知影我的環境。,lí sī tsai-iánn guá ê khuân-kíng.,,
0902-Dia149.wav,但是臺北遐爾複雜，,"Tān-sī  Tâi-pak  hiah-nī ho̍k-tsa̍p,",,
0902-Dia149.wav,你處處著愛較細膩咧。,lí tshù-tshù to̍h-ài khah sè-lī--leh.,,
0902-Dia150.wav,你哪遐爾袂了解我？,Lí ná hiah-nī bē liáu-kái--guá?,,
0902-Dia150.wav,我絕對袂去做歹代誌，,"Guá tsua̍t-tuì bē khì tsò phái tāi-tsì,",,
0902-Dia150.wav,你毋免煩惱。,lí m̄-bián huân-ló.,,
0902-Dia151.wav,毋過，,"M̄-koh,",,
0902-Dia151.wav,我若去臺北了後，,"guá nā khì  Tâi-pak  liáu-āu,",,
0902-Dia151.wav,阮老母才拜託你替我照顧。,gún lāu-bú tsiah pài-thok lí thè guá tsiàu-kòo.,,
0902-Dia152.wav,喔，,"Ooh,",,
0902-Dia152.wav,火土，,"Hué-thóo ,",,
0902-Dia152.wav,你歕一塊歌予我聽，,"lí pûn tsi̍t tè kua hōo guá thiann,",,
0902-Dia152.wav,做咱離別的紀念好毋？,tsò lán lī-pia̍t ê kì-liām hó--m̄?,,
0902-Dia153.wav,好。,Hó.,,
0902-Dia154.wav,你就保重喔。,Lí tiō pó-tiōng--ooh.,,
0902-Dia155.wav,你也是。,Lí iā sī.,,
0902-Dia155.wav,再會。,Tsài-huē.,,
0902-Dia156.wav,再會。,tsài-huē.,,
0902-Dia157.wav,啊！,Ah!,,
0902-Dia157.wav,喂、喂、喂。,"Eh, eh, eh.",,
0902-Dia157.wav,李經理。,Lí  king-lí.,,
0902-Dia158.wav,Mh？,Mh?,,
0902-Dia159.wav,我明仔載厝稅到矣，,"guá bîn-á-tsài tshù-sè kàu--ah,",,
0902-Dia159.wav,拜託遐的數嘛佮我算算咧。,pài-thok hia--ê siàu mā kah guá sǹg-sǹg--leh.,,
0902-Dia160.wav,會啦！,Ē--lah!,,
0902-Dia160.wav,會啦！,Ē--lah!,,
0902-Dia161.wav,啊有影，,"Ah ū-iánn,",,
0902-Dia161.wav,你頂幫講彼个朋友欲來食頭路，,"lí tíng-pang kóng hit ê pîng-iú beh lâi tsia̍h-thâu-lōo,",,
0902-Dia161.wav,敢猶無啥消息？,kám iah bô siánn siau-sit?,,
